"expen","age_ref","sex_ref","white","black","american_indian","asian","other","multi_race","welf_reic","welf_not_reiv","fwagexm","year","quarter"
759.27002,40,1,1,0,0,0,0,0,0,1,110000,2021,3
914.03998,40,1,1,0,0,0,0,0,0,1,110000,2021,3
517.16,48,1,0,1,0,0,0,0,0,1,83000,2021,3
514.9,48,1,0,1,0,0,0,0,0,1,83000,2021,3
374,34,2,1,0,0,0,0,0,0,1,11735.6,2021,3
193.2,34,2,1,0,0,0,0,0,0,1,19005.6,2021,3
1333.53415,56,1,1,0,0,0,0,0,0,1,195000,2021,3
940.01,56,1,1,0,0,0,0,0,0,1,195000,2021,3
30,29,1,1,0,0,0,0,0,0,1,18000,2021,3
340.02996,29,1,1,0,0,0,0,0,0,1,18000,2021,3
221.93,33,1,1,0,0,0,0,0,0,1,60000,2021,3
224.47,33,1,1,0,0,0,0,0,0,1,60000,2021,3
738.05996,64,1,1,0,0,0,0,0,0,1,145000,2021,3
1230.18008,64,1,1,0,0,0,0,0,0,1,145000,2021,3
136.23,27,1,1,0,0,0,0,0,0,1,100357.8,2021,3
48.6,27,1,1,0,0,0,0,0,0,1,103059.8,2021,3
440.59,54,2,1,0,0,0,0,0,0,1,66000,2021,3
564.54,54,2,1,0,0,0,0,0,0,1,66000,2021,3
338.36354,31,2,1,0,0,0,0,0,0,1,65000,2021,3
470.48,31,2,1,0,0,0,0,0,0,1,65000,2021,3
871.86017,68,1,1,0,0,0,0,0,0,1,8000,2021,3
529.8,68,1,1,0,0,0,0,0,0,1,8000,2021,3
356.24,28,2,1,0,0,0,0,0,0,1,47637.4,2021,3
68.72,28,2,1,0,0,0,0,0,0,1,47043.4,2021,3
1038.76,55,1,1,0,0,0,0,0,0,1,75000,2021,3
1202.24996,55,1,1,0,0,0,0,0,0,1,75000,2021,3
657.43998,45,2,0,0,0,1,0,0,0,1,125167.4,2021,3
201.8,45,2,0,0,0,1,0,0,0,1,118614.2,2021,3
376.66,52,1,1,0,0,0,0,0,0,1,1e+05,2021,3
1363.61733,87,2,1,0,0,0,0,0,0,1,23854.6,2021,3
1813.74838,87,2,1,0,0,0,0,0,0,1,26356.4,2021,3
146,54,2,1,0,0,0,0,0,0,1,17000,2021,3
297.45068,54,2,1,0,0,0,0,0,0,1,17000,2021,3
8.86,59,2,0,1,0,0,0,0,0,1,152000,2021,3
148.64,59,2,0,1,0,0,0,0,0,1,152000,2021,3
360.57315,40,2,1,0,0,0,0,0,0,1,103220.4,2021,3
445.61339,21,2,1,0,0,0,0,0,0,1,98437.6,2021,3
359.34,45,2,1,0,0,0,0,0,0,1,89387.8,2021,3
310.26,45,2,1,0,0,0,0,0,0,1,94830.8,2021,3
343.28846,66,2,0,0,0,0,0,1,0,1,1600,2021,3
287.25,66,2,1,0,0,0,0,0,0,1,1600,2021,3
136.06,27,1,0,1,0,0,0,0,0,1,52800,2021,3
44,27,1,0,1,0,0,0,0,0,1,52800,2021,3
294.1,48,1,1,0,0,0,0,0,0,1,63000,2021,3
252.64,48,1,1,0,0,0,0,0,0,1,63000,2021,3
71.07971,68,1,0,1,0,0,0,0,0,1,25370.4,2021,3
65.71,68,1,0,1,0,0,0,0,0,1,18871.2,2021,3
244.84,55,2,1,0,0,0,0,0,0,1,25664.8,2021,3
18.8,34,1,0,1,0,0,0,0,0,1,40000,2021,3
106.17,34,1,0,1,0,0,0,0,0,1,40000,2021,3
849.04,29,2,1,0,0,0,0,0,0,1,87000,2021,3
744.15,29,2,1,0,0,0,0,0,0,1,87000,2021,3
242.2,64,2,1,0,0,0,0,0,0,1,9310,2021,3
254.09,64,2,1,0,0,0,0,0,0,1,9310,2021,3
1029.35435,65,2,1,0,0,0,0,0,0,1,1e+05,2021,3
1432.77,65,2,1,0,0,0,0,0,0,1,1e+05,2021,3
240,75,2,1,0,0,0,0,0,0,1,41614.2,2021,3
316.87994,75,2,1,0,0,0,0,0,0,1,56711,2021,3
552.98002,53,1,1,0,0,0,0,0,0,1,265000,2021,3
398,53,1,1,0,0,0,0,0,0,1,265000,2021,3
31.46,33,1,1,0,0,0,0,0,0,1,24000,2021,3
271.36,33,1,1,0,0,0,0,0,0,1,24000,2021,3
800.62,36,2,1,0,0,0,0,0,0,1,158000,2021,3
403.14,36,2,1,0,0,0,0,0,0,1,158000,2021,3
106.02,35,2,1,0,0,0,0,0,0,1,37000,2021,3
34,35,2,1,0,0,0,0,0,0,1,37000,2021,3
530.06,79,2,1,0,0,0,0,0,0,1,36591.8,2021,3
289.07,79,2,1,0,0,0,0,0,0,1,65883.4,2021,3
468.43,25,2,1,0,0,0,0,0,0,1,42000,2021,3
296.54247,25,2,1,0,0,0,0,0,0,1,42000,2021,3
733.91002,63,2,1,0,0,0,0,0,0,1,110000,2021,3
284.44002,63,2,1,0,0,0,0,0,0,1,110000,2021,3
183.04,36,1,1,0,0,0,0,0,0,1,140000,2021,3
399.5,36,1,1,0,0,0,0,0,0,1,140000,2021,3
423.82881,59,1,1,0,0,0,0,0,0,1,324324.1,2021,3
899.31006,59,1,1,0,0,0,0,0,0,1,324324.1,2021,3
172.6,30,2,0,1,0,0,0,0,0,1,16000,2021,3
868.56,48,2,1,0,0,0,0,0,0,1,102000,2021,3
822.05,48,2,1,0,0,0,0,0,0,1,102000,2021,3
190.57828,80,2,0,1,0,0,0,0,0,1,28090.4,2021,3
385.91,80,2,0,1,0,0,0,0,0,1,27388.8,2021,3
125.24,27,2,1,0,0,0,0,0,0,1,23500,2021,3
557.83,63,1,1,0,0,0,0,0,0,1,32618.8,2021,3
22.32,63,1,1,0,0,0,0,0,0,1,70051,2021,3
683.94002,61,1,1,0,0,0,0,0,0,1,132000,2021,3
241.49,61,1,1,0,0,0,0,0,0,1,132000,2021,3
228.98,47,1,1,0,0,0,0,0,0,1,98000,2021,3
109.64,47,1,1,0,0,0,0,0,0,1,98000,2021,3
144.5,32,2,1,0,0,0,0,0,0,1,50000,2021,3
49.67,32,2,1,0,0,0,0,0,0,1,50000,2021,3
623.19692,27,1,1,0,0,0,0,0,0,1,1e+05,2021,3
549.28259,27,1,1,0,0,0,0,0,0,1,1e+05,2021,3
72.48,33,2,1,0,0,0,0,0,0,1,21000,2021,3
277.73765,33,2,1,0,0,0,0,0,0,1,21000,2021,3
242.33,48,1,1,0,0,0,0,0,0,1,93000,2021,3
156.98,48,1,1,0,0,0,0,0,0,1,93000,2021,3
657.27998,45,2,1,0,0,0,0,0,0,1,149000,2021,3
668.30065,45,2,1,0,0,0,0,0,0,1,149000,2021,3
259.99,58,2,1,0,0,0,0,0,0,1,64000,2021,3
287.42,58,2,1,0,0,0,0,0,0,1,64000,2021,3
281.43906,46,2,1,0,0,0,0,0,0,1,42193,2021,3
953.32,46,2,1,0,0,0,0,0,0,1,39671.4,2021,3
124,54,2,1,0,0,0,0,0,0,1,2100,2021,3
77.11,54,2,1,0,0,0,0,0,0,1,2100,2021,3
202.40002,61,1,1,0,0,0,0,0,0,1,57629.8,2021,3
243.48,61,1,1,0,0,0,0,0,0,1,56041.4,2021,3
562.09,58,2,1,0,0,0,0,0,0,1,79859.8,2021,3
461.21,58,2,1,0,0,0,0,0,0,1,84770,2021,3
109.82002,59,2,0,0,0,1,0,0,0,1,26615.2,2021,3
152.38004,59,2,0,0,0,1,0,0,0,1,23466.8,2021,3
939.95938,61,1,1,0,0,0,0,0,0,1,230489.2,2021,3
507.81,61,1,1,0,0,0,0,0,0,1,212740.8,2021,3
372.69,53,2,1,0,0,0,0,0,0,1,107500,2021,3
328.1,53,2,1,0,0,0,0,0,0,1,107500,2021,3
483.08,66,1,0,1,0,0,0,0,0,1,311998.5,2021,3
104.7,66,1,0,1,0,0,0,0,0,1,313325.7,2021,3
1366.8,53,1,1,0,0,0,0,0,0,1,576648.3,2021,3
1781.46553,53,1,1,0,0,0,0,0,0,1,576648.3,2021,3
610.05702,57,2,1,0,0,0,0,0,0,1,139000,2021,3
668.21322,57,2,1,0,0,0,0,0,0,1,139000,2021,3
1025.98,36,1,1,0,0,0,0,0,0,1,191538.4,2021,3
1065.73998,36,1,1,0,0,0,0,0,0,1,185379,2021,3
763.23,41,2,0,0,0,0,1,0,0,1,288324.1,2021,3
857.32,41,2,0,0,0,0,1,0,0,1,288324.1,2021,3
1064.59369,34,1,1,0,0,0,0,0,0,1,3e+05,2021,3
1608.67024,34,1,1,0,0,0,0,0,0,1,3e+05,2021,3
197.18,47,2,1,0,0,0,0,0,0,1,27634.8,2021,3
100,29,2,1,0,0,0,0,0,0,1,74000,2021,3
71.52,59,2,1,0,0,0,0,0,0,1,44000,2021,3
441.42,59,2,1,0,0,0,0,0,0,1,44000,2021,3
985.67909,35,2,1,0,0,0,0,0,0,1,220000,2021,3
1205.66,35,2,1,0,0,0,0,0,0,1,220000,2021,3
378.61,60,1,1,0,0,0,0,0,0,1,37634.8,2021,3
810.16,60,1,1,0,0,0,0,0,0,1,86766.2,2021,3
1991.44558,50,2,1,0,0,0,0,0,0,1,59026.2,2021,3
758.13998,50,2,1,0,0,0,0,0,0,1,84699.2,2021,3
52.28,47,2,1,0,0,0,0,0,0,1,57644.6,2021,3
90.86,47,2,1,0,0,0,0,0,0,1,41864,2021,3
1062.44,39,1,1,0,0,0,0,0,0,1,5000,2021,3
678.22,33,2,1,0,0,0,0,0,0,1,25954.2,2021,3
661.4,33,2,1,0,0,0,0,0,0,1,53051.4,2021,3
346.85998,66,2,1,0,0,0,0,0,0,1,65000,2021,3
246.16,66,2,1,0,0,0,0,0,0,1,65000,2021,3
2091.57744,51,2,1,0,0,0,0,0,0,1,202000,2021,3
1544.52,51,2,1,0,0,0,0,0,0,1,202000,2021,3
511.65043,69,2,1,0,0,0,0,0,0,1,64512.2,2021,3
374.85998,38,2,0,1,0,0,0,0,0,1,40950,2021,3
566.96411,34,2,1,0,0,0,0,0,0,1,80021.6,2021,3
549.83,34,2,1,0,0,0,0,0,0,1,77332.6,2021,3
684.75998,46,2,1,0,0,0,0,0,0,1,5000,2021,3
21.56,46,2,1,0,0,0,0,0,0,1,5000,2021,3
890.63,63,2,1,0,0,0,0,0,0,1,25402,2021,3
478.9,63,2,1,0,0,0,0,0,0,1,25402,2021,3
380.25,47,1,1,0,0,0,0,0,0,1,1e+05,2021,3
102.37,47,1,1,0,0,0,0,0,0,1,1e+05,2021,3
56.95,65,1,1,0,0,0,0,0,0,1,1e+05,2021,3
550.17,65,1,1,0,0,0,0,0,0,1,1e+05,2021,3
204.87,35,1,1,0,0,0,0,0,0,1,18000,2021,3
259.9,35,1,1,0,0,0,0,0,0,1,18000,2021,3
317.68,31,1,1,0,0,0,0,0,0,1,51600,2021,3
307.1,43,1,1,0,0,0,0,0,1,0,118718.6,2021,3
243.53,46,2,0,1,0,0,0,0,0,1,11357.8,2021,3
164.27,46,2,0,1,0,0,0,0,0,1,11687,2021,3
20.38,35,1,0,1,0,0,0,0,0,1,25171.6,2021,3
69.19,35,1,0,1,0,0,0,0,0,1,24155.4,2021,3
44.42,53,2,0,1,0,0,0,0,0,1,15000,2021,3
106.68,53,2,0,1,0,0,0,0,0,1,15000,2021,3
513.02,41,2,0,0,0,1,0,0,0,1,40000,2021,3
748.42,41,2,0,0,0,1,0,0,0,1,40000,2021,3
288.59,53,1,1,0,0,0,0,0,0,1,94500,2021,3
345.67,53,1,1,0,0,0,0,0,0,1,94500,2021,3
733.04,63,1,1,0,0,0,0,0,0,1,183000,2021,3
589.91,63,1,1,0,0,0,0,0,0,1,183000,2021,3
619.338,50,2,0,0,0,1,0,0,0,1,1e+05,2021,3
373.732,50,2,0,0,0,1,0,0,0,1,1e+05,2021,3
88.42,61,1,0,0,0,1,0,0,0,1,105000,2021,3
464.94999,37,2,1,0,0,0,0,0,0,1,77742.2,2021,3
584.94996,37,2,1,0,0,0,0,0,0,1,74771,2021,3
467.68585,55,1,1,0,0,0,0,0,0,1,105000,2021,3
430.51998,55,1,1,0,0,0,0,0,0,1,105000,2021,3
126,20,1,1,0,0,0,0,0,0,1,41413.8,2021,3
438.28,27,1,1,0,0,0,0,0,0,1,110000,2021,3
504.84004,27,1,1,0,0,0,0,0,0,1,110000,2021,3
105.76,60,1,1,0,0,0,0,0,0,1,275000,2021,3
288.49,60,1,1,0,0,0,0,0,0,1,275000,2021,3
275.4,50,1,1,0,0,0,0,0,0,1,43000,2021,3
424.61,50,1,1,0,0,0,0,0,0,1,43000,2021,3
349.96,44,1,1,0,0,0,0,0,0,1,207800,2021,3
418.35,44,1,1,0,0,0,0,0,0,1,207800,2021,3
464.97,37,1,1,0,0,0,0,0,0,1,85179.4,2021,3
620.92,37,1,1,0,0,0,0,0,0,1,75307.6,2021,3
359.64,59,1,0,0,0,0,1,0,0,1,800,2021,3
139.69,59,1,0,0,0,0,1,0,0,1,800,2021,3
56.3,35,2,1,0,0,0,0,0,0,1,1e+05,2021,3
80.42,35,2,1,0,0,0,0,0,0,1,1e+05,2021,3
1174.74996,54,1,1,0,0,0,0,0,0,1,429824.1,2021,3
1297.46,54,1,1,0,0,0,0,0,0,1,429824.1,2021,3
279.68,54,2,1,0,0,0,0,0,0,1,53546.4,2021,3
188.28,54,2,1,0,0,0,0,0,0,1,48734.2,2021,3
213.98002,37,1,1,0,0,0,0,0,0,1,103638,2021,3
58.62,37,1,1,0,0,0,0,0,0,1,103111.6,2021,3
115.41,71,1,0,1,0,0,0,0,0,1,60000,2021,3
7.01,71,1,0,1,0,0,0,0,0,1,60000,2021,3
213.7,71,2,1,0,0,0,0,0,0,1,24625.4,2021,3
349.33,71,2,1,0,0,0,0,0,0,1,26410.2,2021,3
358.19992,59,1,1,0,0,0,0,0,0,1,64000,2021,3
167.43,59,1,1,0,0,0,0,0,0,1,64000,2021,3
342.08,48,2,1,0,0,0,0,0,0,1,105000,2021,3
213.29,48,2,1,0,0,0,0,0,0,1,105000,2021,3
262.84,20,2,0,1,0,0,0,0,0,1,25000,2021,3
306.78,20,2,0,1,0,0,0,0,0,1,25000,2021,3
216.51998,57,1,0,0,0,1,0,0,0,1,343324.1,2021,3
238.22002,57,1,0,0,0,1,0,0,0,1,343324.1,2021,3
410.48,31,1,1,0,0,0,0,0,0,1,125299.4,2021,3
204.7,31,1,1,0,0,0,0,0,0,1,125419,2021,3
79.57998,69,2,1,0,0,0,0,0,0,1,48,2021,3
800.00002,41,1,0,0,1,0,0,0,0,1,304324.1,2021,3
186.78,71,1,1,0,0,0,0,0,0,1,40000,2021,3
472.63998,71,1,1,0,0,0,0,0,0,1,40000,2021,3
191.26,55,1,1,0,0,0,0,0,0,1,190387.2,2021,3
199.27,55,1,1,0,0,0,0,0,0,1,124382.4,2021,3
504.55998,70,1,1,0,0,0,0,0,0,1,147,2021,3
373.585,70,1,1,0,0,0,0,0,0,1,147,2021,3
993.40002,43,2,1,0,0,0,0,0,0,1,116629,2021,3
802.89002,43,2,1,0,0,0,0,0,0,1,116021,2021,3
476.82,28,2,1,0,0,0,0,0,0,1,50000,2021,3
586.8,28,2,1,0,0,0,0,0,0,1,50000,2021,3
618,43,1,0,0,0,0,0,1,0,1,50060.4,2021,3
66.48,43,1,0,0,0,0,0,1,0,1,49730.8,2021,3
537.32,39,2,1,0,0,0,0,0,0,1,92000,2021,3
880.88002,57,1,1,0,0,0,0,0,0,1,4e+05,2021,3
1809.62998,57,1,1,0,0,0,0,0,0,1,4e+05,2021,3
965.12992,32,1,1,0,0,0,0,0,0,1,108000,2021,3
1220.19447,32,1,1,0,0,0,0,0,0,1,108000,2021,3
553.11998,75,1,1,0,0,0,0,0,0,1,65000,2021,3
335.18004,75,1,1,0,0,0,0,0,0,1,65000,2021,3
257.43,64,1,1,0,0,0,0,0,0,1,23683.2,2021,3
227.26,64,1,1,0,0,0,0,0,0,1,21973.2,2021,3
352.21,65,1,1,0,0,0,0,0,0,1,140000,2021,3
381.73,65,1,1,0,0,0,0,0,0,1,140000,2021,3
95,22,2,1,0,0,0,0,0,0,1,1600,2021,3
309.06,22,2,1,0,0,0,0,0,0,1,1600,2021,3
182.34,32,1,0,1,0,0,0,0,0,1,63085.6,2021,3
115.07,32,1,0,1,0,0,0,0,0,1,56078.2,2021,3
219.7,31,1,0,0,0,1,0,0,0,1,131333.8,2021,3
72.74,31,1,0,0,0,1,0,0,0,1,99626.8,2021,3
384.80993,33,2,1,0,0,0,0,0,0,1,52000,2021,3
348.98,33,2,1,0,0,0,0,0,0,1,52000,2021,3
173.78,66,2,1,0,0,0,0,0,0,1,35832,2021,3
116.41,66,2,1,0,0,0,0,0,0,1,35832,2021,3
63.26,43,1,1,0,0,0,0,0,0,1,47968.8,2021,3
170.08,43,1,1,0,0,0,0,0,0,1,58434,2021,3
66.52,87,2,0,1,0,0,0,0,0,1,35366.8,2021,3
422.13,87,2,0,1,0,0,0,0,0,1,33385.6,2021,3
254.25,28,1,1,0,0,0,0,0,0,1,34000,2021,3
205.07,28,1,1,0,0,0,0,0,0,1,34000,2021,3
574.99996,33,1,0,1,0,0,0,0,0,1,3000,2021,3
220.00004,33,1,0,1,0,0,0,0,0,1,3000,2021,3
289.99,33,1,1,0,0,0,0,0,0,1,80000,2021,3
233.25,33,1,1,0,0,0,0,0,0,1,80000,2021,3
1182.11,31,1,1,0,0,0,0,0,0,1,125000,2021,3
587.14002,61,1,0,0,0,1,0,0,0,1,13000,2021,3
450.19,26,2,1,0,0,0,0,0,0,1,120000,2021,3
288.08002,51,1,0,0,0,1,0,0,0,1,95000,2021,3
312,51,1,0,0,0,1,0,0,0,1,95000,2021,3
189.47,77,1,1,0,0,0,0,0,0,1,20000,2021,3
583.58,77,1,1,0,0,0,0,0,0,1,20000,2021,3
707.37996,33,2,1,0,0,0,0,0,0,1,36002.8,2021,3
171.2,33,2,1,0,0,0,0,0,0,1,41713,2021,3
284.03,41,2,1,0,0,0,0,0,0,1,2e+05,2021,3
413.33,41,2,1,0,0,0,0,0,0,1,2e+05,2021,3
70.14,52,1,1,0,0,0,0,0,0,1,9000,2021,3
509.02,52,1,1,0,0,0,0,0,0,1,9000,2021,3
196.75,67,1,1,0,0,0,0,0,0,1,130000,2021,3
400.13,67,1,1,0,0,0,0,0,0,1,130000,2021,3
367.38004,25,2,1,0,0,0,0,0,0,1,46000,2021,3
164.07,25,2,1,0,0,0,0,0,0,1,46000,2021,3
343.67,49,1,0,0,0,0,0,1,0,1,13520.2,2021,3
537.78,37,2,1,0,0,0,0,0,0,1,80000,2021,3
127.66,37,2,1,0,0,0,0,0,0,1,80000,2021,3
186.76,44,1,0,0,0,1,0,0,0,1,120000,2021,3
304.43,44,1,0,0,0,1,0,0,0,1,120000,2021,3
486.52101,50,1,1,0,0,0,0,0,0,1,141000,2021,3
207.90002,50,1,1,0,0,0,0,0,0,1,141000,2021,3
118.78,25,1,1,0,0,0,0,0,0,1,7200,2021,3
121.82,25,1,1,0,0,0,0,0,0,1,7200,2021,3
276.42,33,2,1,0,0,0,0,0,0,1,1185,2021,3
111.54,33,2,1,0,0,0,0,0,0,1,2836.4,2021,3
165.38,37,2,1,0,0,0,0,0,0,1,85000,2021,3
108.25,34,1,1,0,0,0,0,0,0,1,6188,2021,3
102,34,1,1,0,0,0,0,0,0,1,4492.4,2021,3
220.8,43,2,1,0,0,0,0,0,0,1,82683.2,2021,3
318.44006,43,2,1,0,0,0,0,0,0,1,83405.2,2021,3
336.42,59,2,1,0,0,0,0,0,0,1,103000,2021,3
1231.69998,59,2,1,0,0,0,0,0,0,1,103000,2021,3
369.90847,52,1,1,0,0,0,0,0,0,1,70000,2021,3
309.28356,52,1,1,0,0,0,0,0,0,1,70000,2021,3
473.29165,20,2,1,0,0,0,0,0,0,1,14288.2,2021,3
235.81,20,2,1,0,0,0,0,0,0,1,16480.6,2021,3
261.73,44,2,1,0,0,0,0,0,0,1,185500,2021,3
645.43,44,2,1,0,0,0,0,0,0,1,185500,2021,3
282.896,57,1,1,0,0,0,0,0,0,1,64050,2021,3
330.36,57,1,1,0,0,0,0,0,0,1,63704.2,2021,3
141.57,59,1,0,0,0,1,0,0,0,1,80000,2021,3
6,53,2,0,1,0,0,0,0,0,1,33136.6,2021,3
2734.93003,41,1,0,0,0,0,0,1,0,1,140000,2021,3
947.35247,41,1,0,0,0,0,0,1,0,1,140000,2021,3
472.93,56,2,1,0,0,0,0,0,0,1,61597.4,2021,3
133.6,56,2,1,0,0,0,0,0,0,1,58763.6,2021,3
759.77802,33,1,1,0,0,0,0,0,0,1,133898.6,2021,3
370.22,33,1,1,0,0,0,0,0,0,1,131216,2021,3
801.88998,60,2,1,0,0,0,0,0,0,1,98000,2021,3
1134.96486,60,2,1,0,0,0,0,0,0,1,98000,2021,3
500.52534,35,2,1,0,0,0,0,0,0,1,75000,2021,3
503.52243,35,2,1,0,0,0,0,0,0,1,75000,2021,3
446.16,42,2,1,0,0,0,0,0,0,1,123000,2021,3
512.76,42,2,1,0,0,0,0,0,0,1,123000,2021,3
1271.55994,68,1,1,0,0,0,0,0,0,1,228000,2021,3
1124.12006,68,1,1,0,0,0,0,0,0,1,228000,2021,3
691.62,37,2,1,0,0,0,0,0,0,1,205000,2021,3
873.37,37,2,1,0,0,0,0,0,0,1,205000,2021,3
197.23,57,1,1,0,0,0,0,0,0,1,35295.2,2021,3
26.42,57,1,1,0,0,0,0,0,0,1,34400.6,2021,3
599.44,54,2,1,0,0,0,0,0,0,1,94000,2021,3
846.03,54,2,1,0,0,0,0,0,0,1,94000,2021,3
600.00002,58,2,0,1,0,0,0,0,0,1,94294,2021,3
221.55,31,2,1,0,0,0,0,0,0,1,150000,2021,3
172.36,31,2,1,0,0,0,0,0,0,1,150000,2021,3
280.3,29,2,1,0,0,0,0,0,0,1,74602.4,2021,3
981.99,63,1,1,0,0,0,0,0,0,1,37200,2021,3
344.70002,63,1,1,0,0,0,0,0,0,1,37200,2021,3
209.16,29,1,0,1,0,0,0,0,0,1,63000,2021,3
596.43998,72,1,0,1,0,0,0,0,0,1,90107.6,2021,3
494.32996,72,1,0,1,0,0,0,0,0,1,90607.8,2021,3
98.46,53,1,0,1,0,0,0,0,0,1,30000,2021,3
320.54,74,1,0,1,0,0,0,0,0,1,60000,2021,3
210.06869,74,1,0,1,0,0,0,0,0,1,60000,2021,3
1056.71965,49,2,0,0,0,1,0,0,0,1,64000,2021,3
587.871,49,2,0,0,0,1,0,0,0,1,64000,2021,3
667.3671,46,1,1,0,0,0,0,0,0,1,143552.6,2021,3
511.08,46,1,1,0,0,0,0,0,0,1,415601.3,2021,3
357.59,58,2,1,0,0,0,0,0,0,1,60000,2021,3
757,58,2,1,0,0,0,0,0,0,1,60000,2021,3
310.49347,34,2,1,0,0,0,0,0,0,1,1e+05,2021,3
237.51001,65,1,1,0,0,0,0,0,0,1,60000,2021,3
523.42481,65,1,1,0,0,0,0,0,0,1,60000,2021,3
587.56,29,1,0,0,0,1,0,0,0,1,103532.8,2021,3
585.25,29,1,0,0,0,1,0,0,0,1,99208,2021,3
288.14,33,1,1,0,0,0,0,0,0,1,136000,2021,3
129.41,33,1,1,0,0,0,0,0,0,1,136000,2021,3
295.38,63,2,1,0,0,0,0,0,0,1,79450.6,2021,3
456.00002,63,2,1,0,0,0,0,0,0,1,78164.8,2021,3
567.05,55,1,0,0,0,1,0,0,0,1,21000,2021,3
262.85,55,1,0,0,0,1,0,0,0,1,21000,2021,3
68,50,1,1,0,0,0,0,0,0,1,1500,2021,3
467.99998,50,1,1,0,0,0,0,0,0,1,1500,2021,3
135.40515,44,2,1,0,0,0,0,0,0,1,105000,2021,3
461.48,44,2,1,0,0,0,0,0,0,1,105000,2021,3
130.7,68,1,1,0,0,0,0,0,0,1,4000,2021,3
225.46,68,1,1,0,0,0,0,0,0,1,4000,2021,3
565.62998,61,1,1,0,0,0,0,0,0,1,140000,2021,3
457.42636,61,1,1,0,0,0,0,0,0,1,140000,2021,3
5.86,29,2,0,1,0,0,0,0,0,1,58000,2021,3
51.93998,29,2,0,1,0,0,0,0,0,1,58000,2021,3
392.23142,66,2,1,0,0,0,0,0,0,1,50000,2021,3
538.37,66,2,1,0,0,0,0,0,0,1,50000,2021,3
237.54,21,2,1,0,0,0,0,0,0,1,27000,2021,3
565.76,21,2,1,0,0,0,0,0,0,1,27000,2021,3
476.47,24,2,1,0,0,0,0,0,0,1,55000,2021,3
332.14,24,2,1,0,0,0,0,0,0,1,55000,2021,3
22.8,69,2,0,1,0,0,0,0,0,1,70000,2021,3
40.08,69,2,0,1,0,0,0,0,0,1,70000,2021,3
437.08,26,2,0,0,0,1,0,0,0,1,80000,2021,3
84.8,26,2,0,0,0,1,0,0,0,1,80000,2021,3
518.66998,58,1,1,0,0,0,0,0,0,1,115000,2021,3
385.99,24,1,1,0,0,0,0,0,0,1,45000,2021,3
85.73,24,1,1,0,0,0,0,0,0,1,45000,2021,3
475.75,35,1,1,0,0,0,0,0,0,1,135214.6,2021,3
950.29,35,1,1,0,0,0,0,0,0,1,133566.6,2021,3
399.03192,64,2,1,0,0,0,0,0,0,1,12000,2021,3
138.94,64,2,1,0,0,0,0,0,0,1,12000,2021,3
503.25,44,2,1,0,0,0,0,0,0,1,106000,2021,3
338.91,44,2,1,0,0,0,0,0,0,1,106000,2021,3
171.32,24,1,1,0,0,0,0,0,0,1,57000,2021,3
148.14,24,1,1,0,0,0,0,0,0,1,57000,2021,3
270.2,57,1,0,0,0,1,0,0,0,1,137604.6,2021,3
389.75,57,1,0,0,0,1,0,0,0,1,346554.3,2021,3
42.38,21,1,1,0,0,0,0,0,0,1,22500,2021,3
297.56,21,1,1,0,0,0,0,0,0,1,22500,2021,3
31.26,51,2,1,0,0,0,0,0,0,1,129000,2021,3
380.22,63,2,1,0,0,0,0,0,0,1,78000,2021,3
228.81,63,2,1,0,0,0,0,0,0,1,78000,2021,3
463.64,61,2,0,1,0,0,0,0,0,1,10000,2021,3
446.75,61,2,0,1,0,0,0,0,0,1,10000,2021,3
502.91478,57,2,1,0,0,0,0,0,0,1,134519.4,2021,3
356.95,57,2,1,0,0,0,0,0,0,1,362320.1,2021,3
148.64,17,1,1,0,0,0,0,0,0,1,30973.2,2021,3
138.34,17,1,1,0,0,0,0,0,0,1,26016.8,2021,3
1065.98008,39,2,1,0,0,0,0,0,0,1,116559,2021,3
813.99996,39,2,1,0,0,0,0,0,0,1,118316.4,2021,3
723.29002,36,1,1,0,0,0,0,0,0,1,297324.1,2021,3
764.10998,36,1,1,0,0,0,0,0,0,1,297324.1,2021,3
237.67,54,2,1,0,0,0,0,0,0,1,2000,2021,3
72,56,2,1,0,0,0,0,0,0,1,2000,2021,3
1123.27,46,2,1,0,0,0,0,0,0,1,61000,2021,3
618.42,46,2,1,0,0,0,0,0,0,1,61000,2021,3
304.45,69,1,1,0,0,0,0,0,0,1,11000,2021,3
73.82735,69,1,1,0,0,0,0,0,0,1,11000,2021,3
581.92,57,2,1,0,0,0,0,0,0,1,117299.6,2021,3
232.29,57,2,1,0,0,0,0,0,0,1,113902.2,2021,3
117.06,55,1,1,0,0,0,0,0,0,1,75000,2021,3
104.68,55,1,1,0,0,0,0,0,0,1,75000,2021,3
389.08002,29,1,1,0,0,0,0,0,0,1,65000,2021,3
254.86,29,1,1,0,0,0,0,0,0,1,65000,2021,3
713.55002,66,1,1,0,0,0,0,0,0,1,80000,2021,3
274.50998,28,2,1,0,0,0,0,0,0,1,109508.8,2021,3
565.10998,28,2,1,0,0,0,0,0,0,1,74356,2021,3
438.71002,55,1,1,0,0,0,0,0,0,1,578848.3,2021,3
291.85,55,1,1,0,0,0,0,0,0,1,578848.3,2021,3
308.54,51,2,1,0,0,0,0,0,0,1,101000,2021,3
275.36365,51,2,1,0,0,0,0,0,0,1,101000,2021,3
882.93996,26,1,1,0,0,0,0,0,0,1,75000,2021,3
